amt,gender,city_pop,is_fraud,age,trans_month,trans_year,latitudinal_distance,longitudinal_distance,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
87.34,1,71335,0,25.0,12,2019,0.77,0.359,0,0,0,1,0,0,0,0,0,0,0,0,0
15.15,0,355,0,64.0,6,2020,0.441,0.252,0,0,0,0,0,0,0,1,0,0,0,0,0
81.81,0,27971,0,35.0,8,2019,0.663,0.813,0,0,0,0,0,0,1,0,0,0,0,0,0
62.75,1,4474,0,44.0,1,2020,0.081,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0
57.59,1,5341,0,24.0,9,2019,0.309,0.417,0,0,0,0,0,1,0,0,0,0,0,0,0
22.21,1,20478,0,22.0,8,2019,0.869,0.449,0,0,1,0,0,0,0,0,0,0,0,0,0
4.81,1,129,0,53.0,8,2019,0.908,0.82,0,0,0,0,0,0,0,0,0,0,0,1,0
60.62,1,645,0,46.0,6,2020,0.387,0.562,0,0,0,0,0,1,0,0,0,0,0,0,0
179.23,1,4474,0,44.0,1,2020,0.307,0.759,0,0,0,0,0,0,0,0,1,0,0,0,0
109.61,1,885,0,30.0,8,2019,0.678,0.463,0,0,0,1,0,0,0,0,0,0,0,0,0
141.39,1,14742,0,26.0,10,2019,0.06,0.356,0,0,0,0,0,0,1,0,0,0,0,0,0
75.68,0,606,0,21.0,5,2019,0.195,0.547,0,0,0,0,0,0,0,0,0,1,0,0,0
68.22,1,9772,0,29.0,2,2019,0.862,0.273,0,0,0,1,0,0,0,0,0,0,0,0,0
64.73,1,470,0,54.0,7,2019,0.686,0.261,0,0,0,0,0,0,0,0,0,1,0,0,0
7.36,0,454,0,46.0,7,2019,0.13,0.334,0,0,0,0,1,0,0,0,0,0,0,0,0
94.04,1,825,0,28.0,5,2020,0.102,0.707,0,0,0,1,0,0,0,0,0,0,0,0,0
182.74,0,1526206,0,34.0,6,2019,0.854,0.009,0,0,0,1,0,0,0,0,0,0,0,0,0
99.33,1,333497,0,51.0,6,2019,0.78,0.715,0,0,0,1,0,0,0,0,0,0,0,0,0
10.65,1,653,0,53.0,5,2020,0.566,0.806,0,0,0,0,0,0,0,0,0,0,1,0,0
1.36,1,20478,0,22.0,9,2019,0.814,0.806,0,0,0,0,1,0,0,0,0,0,0,0,0
4.0,0,5726,0,72.0,6,2020,0.315,0.497,0,0,0,0,0,0,0,0,0,0,0,1,0
7.14,0,811,0,47.0,7,2019,0.614,0.306,0,0,0,0,0,0,0,0,0,0,0,1,0
2.56,0,88735,0,31.0,5,2019,0.11,0.365,0,0,0,0,0,0,0,0,0,0,1,0,0
37.22,1,632,0,30.0,12,2019,0.135,0.792,0,0,0,0,0,0,0,0,1,0,0,0,0
39.35,0,59744,0,35.0,8,2019,0.164,0.726,0,0,1,0,0,0,0,0,0,0,0,0,0
7.29,1,46944,0,77.0,9,2019,0.483,0.438,0,0,0,0,1,0,0,0,0,0,0,0,0
48.95,0,24645,0,53.0,6,2019,0.251,0.887,1,0,0,0,0,0,0,0,0,0,0,0,0
3.11,0,6951,0,33.0,5,2019,0.943,0.036,0,0,0,0,0,0,0,0,0,0,1,0,0
122.66,0,1563,0,41.0,7,2019,0.577,0.333,0,0,0,0,0,1,0,0,0,0,0,0,0
19.11,0,149,0,41.0,2,2020,0.966,0.276,0,0,0,0,0,0,0,0,0,0,0,1,0
37.01,0,765,0,47.0,8,2019,0.151,0.853,0,0,0,0,0,1,0,0,0,0,0,0,0
256.01,1,804,0,54.0,9,2019,0.158,0.383,0,0,0,0,0,0,0,1,0,0,0,0,0
22.39,0,31970,0,83.0,2,2019,0.902,0.566,0,0,0,0,1,0,0,0,0,0,0,0,0
2.26,0,2121,0,45.0,4,2019,0.45,0.272,0,0,0,0,0,0,0,0,0,0,0,1,0
74.44,1,965,0,38.0,4,2020,0.948,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0
18.11,1,1312,0,64.0,8,2019,0.489,0.783,0,0,0,0,0,0,1,0,0,0,0,0,0
8.63,0,718,0,34.0,6,2019,0.351,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0
41.05,0,2121,0,45.0,7,2019,0.291,0.823,0,0,0,0,0,0,0,0,0,0,0,0,0
35.06,0,725,0,46.0,10,2019,0.538,0.52,0,0,0,0,0,1,0,0,0,0,0,0,0
14.16,1,1306,0,61.0,1,2020,0.336,0.258,0,0,0,0,0,1,0,0,0,0,0,0,0
49.93,1,26120,0,65.0,8,2019,0.997,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0
39.61,0,42384,0,27.0,4,2020,0.941,0.94,0,0,0,0,0,0,1,0,0,0,0,0,0
75.01,1,27020,0,32.0,6,2019,0.694,0.227,0,1,0,0,0,0,0,0,0,0,0,0,0
5.45,1,237282,0,69.0,4,2019,0.847,0.208,0,0,0,0,0,0,0,0,0,1,0,0,0
6.55,1,601723,0,49.0,12,2019,0.966,0.899,0,0,0,0,0,0,0,0,0,0,0,1,0
66.84,1,589,0,73.0,5,2019,0.133,0.113,0,1,0,0,0,0,0,0,0,0,0,0,0
65.8,1,737,0,32.0,5,2019,0.27,0.917,0,0,0,0,0,0,0,1,0,0,0,0,0
88.7,1,928,0,34.0,11,2019,0.107,0.323,0,0,0,0,0,0,0,0,0,0,1,0,0
79.97,0,13717,0,69.0,4,2019,0.295,0.613,0,1,0,0,0,0,0,0,0,0,0,0,0
3.03,0,1766,0,43.0,12,2019,0.065,0.41,0,0,0,0,0,0,1,0,0,0,0,0,0
41.42,0,1493,0,34.0,7,2019,0.782,0.398,0,0,0,0,0,0,1,0,0,0,0,0,0
34.03,1,19054,0,42.0,2,2019,0.194,0.033,0,0,0,0,0,0,0,0,0,0,0,1,0
72.06,0,222785,0,63.0,7,2019,0.247,0.594,0,0,0,0,0,0,1,0,0,0,0,0,0
44.5,1,190178,0,46.0,8,2019,0.887,0.044,0,0,1,0,0,0,0,0,0,0,0,0,0
31.61,0,6469,0,40.0,9,2019,0.915,0.379,0,0,0,0,0,0,0,0,0,1,0,0,0
59.2,0,2526,0,49.0,1,2020,0.093,0.598,0,0,0,0,0,0,1,0,0,0,0,0,0
1.03,0,413574,0,51.0,5,2020,0.092,0.953,0,0,0,0,0,0,0,0,0,0,0,1,0
25.33,0,5895,0,43.0,5,2019,0.029,0.905,0,0,0,0,0,0,0,0,0,1,0,0,0
1.39,1,5211,0,32.0,11,2019,0.871,0.371,0,0,0,0,0,0,0,0,0,0,0,1,0
55.8,0,2135,0,15.0,1,2020,0.72,0.092,0,1,0,0,0,0,0,0,0,0,0,0,0
37.07,0,910148,0,43.0,5,2019,0.666,0.382,0,0,0,0,0,0,0,0,0,0,0,1,0
2.68,0,973849,0,63.0,3,2019,0.967,0.519,0,0,0,0,0,0,0,0,0,0,1,0,0
27.22,1,5512,0,39.0,9,2019,0.219,0.181,0,0,0,0,0,0,0,0,1,0,0,0,0
46.95,1,3996,0,42.0,4,2020,0.748,0.063,0,0,0,1,0,0,0,0,0,0,0,0,0
35.26,1,4653,0,22.0,8,2019,0.246,0.093,0,0,0,0,0,0,1,0,0,0,0,0,0
342.44,1,3766,0,36.0,5,2020,0.349,0.105,0,0,0,0,0,0,0,0,0,0,0,0,0
108.25,0,75903,0,62.0,12,2019,0.835,0.99,0,0,0,0,0,0,1,0,0,0,0,0,0
10.49,0,743,0,47.0,7,2019,0.015,0.442,0,0,0,0,0,0,0,1,0,0,0,0,0
55.26,0,2566,0,60.0,5,2019,0.92,0.651,0,0,1,0,0,0,0,0,0,0,0,0,0
38.05,1,823,0,37.0,7,2019,0.839,0.647,0,0,0,0,0,0,0,0,1,0,0,0,0
57.05,1,5927,0,46.0,5,2020,0.941,0.582,0,1,0,0,0,0,0,0,0,0,0,0,0
6.72,1,238602,0,26.0,1,2020,0.162,0.94,0,0,0,0,0,0,0,0,1,0,0,0,0
7.76,0,641349,0,52.0,6,2019,0.04,0.858,0,0,0,0,0,0,0,0,0,0,1,0,0
6.23,0,759,0,62.0,7,2019,0.647,0.665,0,0,0,0,0,0,0,1,0,0,0,0,0
115.82,0,5760,0,40.0,8,2019,0.93,0.055,0,0,0,0,1,0,0,0,0,0,0,0,0
124.25,1,308,0,60.0,6,2019,0.55,0.382,0,0,0,0,0,0,0,0,0,1,0,0,0
3.27,0,4993,0,70.0,11,2019,0.914,0.086,0,0,0,0,0,0,0,0,0,0,0,1,0
8.98,0,230,0,22.0,9,2019,0.722,0.701,1,0,0,0,0,0,0,0,0,0,0,0,0
5.62,1,633,0,91.0,8,2019,0.409,0.727,0,0,0,0,0,0,0,0,0,0,0,1,0
96.65,0,836,0,37.0,3,2019,0.613,0.364,1,0,0,0,0,0,0,0,0,0,0,0,0
208.94,0,736284,0,67.0,12,2019,0.13,0.499,0,0,0,0,0,0,0,0,0,1,0,0,0
63.33,1,1126,0,39.0,5,2020,0.893,0.113,1,0,0,0,0,0,0,0,0,0,0,0,0
284.78,1,3085,0,28.0,3,2019,0.412,0.225,0,0,0,0,0,0,1,0,0,0,0,0,0
130.88,1,686,0,38.0,2,2019,0.894,0.569,0,0,0,0,0,0,0,0,0,0,0,1,0
37.59,0,241,0,45.0,11,2019,0.54,0.483,0,0,0,0,0,1,0,0,0,0,0,0,0
231.99,1,21437,0,55.0,12,2019,0.841,0.105,0,0,0,0,0,0,0,0,1,0,0,0,0
52.96,0,149,0,41.0,7,2019,0.494,0.333,0,0,0,0,0,1,0,0,0,0,0,0,0
940.96,1,192,0,55.0,12,2019,0.346,0.233,0,0,0,0,0,0,0,0,0,0,1,0,0
3.5,0,722,0,29.0,4,2020,0.63,0.335,0,0,0,0,0,0,0,0,0,0,0,1,0
52.77,1,19408,0,26.0,12,2019,0.921,0.155,0,1,0,0,0,0,0,0,0,0,0,0,0
4.51,1,4677,0,64.0,6,2019,0.78,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1
2.81,0,302,0,29.0,1,2020,0.098,0.872,0,0,0,0,0,0,0,0,0,0,0,1,0
7.09,0,1766,0,43.0,5,2019,0.523,0.146,0,0,0,0,0,0,0,0,0,0,0,1,0
74.58,0,92985,0,51.0,10,2019,0.761,0.471,0,0,0,1,0,0,0,0,0,0,0,0,0
98.06,0,21134,0,34.0,1,2019,0.903,0.742,0,0,0,0,0,0,1,0,0,0,0,0,0
188.0,1,493806,0,39.0,7,2019,0.536,0.215,0,0,0,0,0,1,0,0,0,0,0,0,0
619.93,0,71485,0,44.0,7,2019,0.023,0.404,0,0,0,0,0,0,0,0,0,0,1,0,0
559.02,1,3263,0,89.0,7,2019,0.295,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0
62.7,0,241,0,39.0,2,2020,0.946,0.497,0,1,0,0,0,0,0,0,0,0,0,0,0
5.8,0,1643,0,42.0,2,2019,0.419,0.395,0,0,0,0,0,0,0,0,0,0,0,1,0
36.92,1,589,0,73.0,9,2019,0.812,0.673,0,0,0,0,0,0,0,0,0,1,0,0,0
10.51,0,45100,0,26.0,5,2020,0.425,0.937,0,0,0,0,1,0,0,0,0,0,0,0,0
69.52,1,1261,0,47.0,5,2020,0.227,0.474,0,0,0,0,0,1,0,0,0,0,0,0,0
4.67,0,14871,0,45.0,6,2019,0.009,0.667,0,0,0,0,0,1,0,0,0,0,0,0,0
88.0,1,7297,0,29.0,11,2019,0.282,0.676,1,0,0,0,0,0,0,0,0,0,0,0,0
2.42,0,540,0,35.0,9,2019,1.0,0.458,0,0,0,0,0,0,1,0,0,0,0,0,0
173.21,1,18760,0,86.0,8,2019,0.442,0.36,0,0,0,0,0,0,0,0,0,0,1,0,0
11.48,0,8333,0,25.0,12,2019,0.118,0.971,0,0,0,0,0,0,0,0,0,1,0,0,0
82.59,1,964,0,44.0,7,2019,0.137,0.057,0,0,0,0,0,1,0,0,0,0,0,0,0
74.24,0,11256,0,47.0,5,2020,0.004,0.301,0,0,0,0,0,0,1,0,0,0,0,0,0
100.26,1,3833,0,48.0,3,2019,0.478,0.498,0,1,0,0,0,0,0,0,0,0,0,0,0
84.95,0,84106,0,48.0,3,2019,0.085,0.318,0,0,0,0,0,0,0,0,0,0,0,0,0
5.07,0,163415,0,15.0,6,2020,0.337,0.668,0,0,0,0,0,0,0,0,0,0,1,0,0
31.47,0,331,0,68.0,4,2019,0.646,0.83,0,0,0,0,0,0,1,0,0,0,0,0,0
87.26,1,20478,0,22.0,1,2020,0.787,0.853,0,0,0,0,0,1,0,0,0,0,0,0,0
83.67,1,9815,0,44.0,8,2019,0.765,0.937,0,1,0,0,0,0,0,0,0,0,0,0,0
41.53,1,4573,0,31.0,1,2020,0.435,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0
1133.81,1,633,0,91.0,8,2019,0.657,0.483,0,0,0,0,0,0,0,1,0,0,0,0,0
74.27,1,823,0,36.0,5,2019,0.603,0.947,0,0,0,0,1,0,0,0,0,0,0,0,0
55.08,1,568,0,49.0,3,2019,0.83,0.368,0,0,0,0,0,0,1,0,0,0,0,0,0
30.54,1,35299,0,44.0,9,2019,0.45,0.726,0,0,0,0,1,0,0,0,0,0,0,0,0
7.53,1,151815,0,31.0,12,2019,0.083,0.681,0,0,0,0,0,0,0,1,0,0,0,0,0
67.1,0,27829,0,64.0,3,2019,0.806,0.564,1,0,0,0,0,0,0,0,0,0,0,0,0
56.95,0,14228,0,47.0,2,2019,0.505,0.504,0,1,0,0,0,0,0,0,0,0,0,0,0
20.09,0,4424,0,58.0,3,2020,0.004,0.458,0,0,0,0,0,0,0,0,0,0,0,1,0
70.29,0,932,0,65.0,3,2020,0.246,0.742,0,0,0,0,0,1,0,0,0,0,0,0,0
71.96,0,1675,0,33.0,11,2019,0.253,0.117,0,1,0,0,0,0,0,0,0,0,0,0,0
22.86,0,759,0,62.0,2,2019,0.154,0.972,0,0,0,0,0,0,0,0,0,1,0,0,0
215.68,0,4090,0,42.0,11,2019,0.197,0.583,0,0,0,0,0,0,0,0,0,0,0,1,0
76.07,0,641349,0,43.0,3,2020,0.002,0.655,0,0,0,0,0,1,0,0,0,0,0,0,0
36.75,1,192,0,55.0,8,2019,0.531,0.976,0,0,0,0,0,0,1,0,0,0,0,0,0
7.56,1,3228,0,23.0,10,2019,0.152,0.961,0,0,0,0,0,0,0,0,0,0,0,1,0
32.67,0,42384,0,26.0,7,2019,0.852,0.43,0,0,1,0,0,0,0,0,0,0,0,0,0
83.75,0,5875,0,27.0,11,2019,0.661,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0
9.66,0,24536,0,36.0,12,2019,0.36,0.16,0,0,0,0,0,0,0,0,0,0,1,0,0
5.68,0,7565,0,67.0,7,2019,0.089,0.74,0,0,0,0,0,0,0,0,1,0,0,0,0
5.12,0,5950,0,48.0,1,2020,0.042,0.774,0,0,0,0,0,0,1,0,0,0,0,0,0
1.48,1,5211,0,32.0,12,2019,0.469,0.34,1,0,0,0,0,0,0,0,0,0,0,0,0
38.5,1,233060,0,47.0,2,2020,0.572,0.658,0,0,0,1,0,0,0,0,0,0,0,0,0
90.93,1,153,0,57.0,6,2019,0.413,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0
4.06,0,71485,0,45.0,11,2019,0.911,0.561,0,0,0,0,0,0,0,0,0,0,1,0,0
13.04,1,2208,0,58.0,12,2019,0.259,0.525,1,0,0,0,0,0,0,0,0,0,0,0,0
153.32,1,4306,0,30.0,3,2020,0.02,0.995,0,0,0,0,1,0,0,0,0,0,0,0,0
84.91,1,1263321,0,60.0,5,2020,0.756,0.745,0,0,0,1,0,0,0,0,0,0,0,0,0
173.17,0,5161,0,27.0,4,2020,0.633,0.731,0,0,0,0,0,0,0,0,0,0,1,0,0
4.37,0,502,0,59.0,1,2020,0.375,0.098,0,0,0,0,0,0,0,1,0,0,0,0,0
18.99,1,111,0,18.0,4,2019,0.383,0.899,0,0,1,0,0,0,0,0,0,0,0,0,0
497.78,1,2457,0,39.0,5,2020,0.181,0.972,0,0,0,0,0,0,0,0,0,0,0,0,1
9.06,0,21902,0,39.0,6,2020,0.256,0.157,0,0,0,0,0,0,0,0,0,0,1,0,0
28.24,0,765,0,46.0,2,2019,0.373,0.334,0,0,0,0,0,1,0,0,0,0,0,0,0
54.06,1,1102,0,29.0,3,2019,0.556,0.106,0,0,0,0,0,0,1,0,0,0,0,0,0
57.91,1,5901,0,46.0,3,2019,0.035,0.938,0,0,0,0,1,0,0,0,0,0,0,0,0
5.74,1,1595797,0,23.0,6,2019,0.349,0.438,0,0,0,0,0,0,0,0,0,0,1,0,0
60.56,0,320420,0,43.0,3,2019,0.073,0.388,0,0,0,0,0,0,0,0,0,0,0,0,0
76.84,0,186140,0,36.0,10,2019,0.168,0.322,0,0,0,0,0,1,0,0,0,0,0,0,0
755.48,0,1631,0,66.0,2,2019,0.742,0.474,0,0,0,0,0,0,0,0,0,0,0,1,0
2.43,1,1897,0,66.0,12,2019,0.526,0.987,0,0,0,0,0,0,0,1,0,0,0,0,0
54.88,0,149,0,40.0,3,2019,0.263,0.527,0,1,0,0,0,0,0,0,0,0,0,0,0
3.15,1,42619,0,43.0,5,2019,0.49,0.185,0,0,0,0,0,0,0,0,0,0,1,0,0
56.85,1,134056,0,39.0,1,2020,0.109,0.931,0,0,1,0,0,0,0,0,0,0,0,0,0
229.65,1,2971,0,71.0,12,2019,0.744,0.326,0,0,0,0,0,0,1,0,0,0,0,0,0
92.07,1,198,0,59.0,3,2019,0.701,0.163,0,0,0,0,0,0,1,0,0,0,0,0,0
23.65,1,397,0,88.0,10,2019,0.56,0.208,0,0,0,0,0,0,0,0,0,1,0,0,0
3.63,0,12486,0,86.0,4,2020,0.804,0.184,0,0,0,0,0,0,0,0,0,0,0,0,1
14.01,0,1810,0,44.0,8,2019,0.639,0.752,0,0,0,0,0,0,0,0,1,0,0,0,0
100.07,1,1654,0,28.0,5,2019,0.399,0.521,0,0,0,1,0,0,0,0,0,0,0,0,0
185.04,0,84106,0,49.0,3,2020,0.241,0.626,0,0,0,1,0,0,0,0,0,0,0,0,0
49.84,1,825,0,28.0,8,2019,0.694,0.684,1,0,0,0,0,0,0,0,0,0,0,0,0
92.63,0,1312922,0,38.0,12,2019,0.47,0.193,0,0,0,0,0,0,0,0,1,0,0,0,0
82.23,1,3684,0,43.0,6,2019,0.66,0.232,0,0,0,0,0,0,1,0,0,0,0,0,0
78.05,1,277,0,47.0,8,2019,0.969,0.148,0,0,0,0,1,0,0,0,0,0,0,0,0
110.52,0,6629,0,57.0,8,2019,0.942,0.521,0,0,0,1,0,0,0,0,0,0,0,0,0
49.07,0,2303,0,32.0,12,2019,0.335,0.281,0,0,0,0,0,1,0,0,0,0,0,0,0
80.58,0,2379,0,48.0,8,2019,0.028,0.795,0,0,0,1,0,0,0,0,0,0,0,0,0
53.09,0,1190,0,71.0,6,2020,0.599,0.271,0,1,0,0,0,0,0,0,0,0,0,0,0
88.06,0,136895,0,79.0,3,2019,0.475,0.828,0,1,0,0,0,0,0,0,0,0,0,0,0
119.99,1,1195,0,45.0,4,2019,0.056,0.461,0,0,0,0,0,0,0,0,0,0,0,1,0
184.24,1,275,0,54.0,7,2019,0.981,0.742,0,0,0,1,0,0,0,0,0,0,0,0,0
8.57,1,910148,0,31.0,8,2019,0.168,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0
503.23,0,910148,0,43.0,7,2019,0.441,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0
132.56,0,215,0,50.0,5,2019,0.756,0.38,0,0,0,1,0,0,0,0,0,0,0,0,0
67.29,1,11250,0,41.0,7,2019,0.449,0.923,0,0,0,0,0,0,1,0,0,0,0,0,0
68.4,0,299480,0,34.0,9,2019,0.982,0.223,0,0,1,0,0,0,0,0,0,0,0,0,0
41.09,0,4074,0,44.0,6,2020,0.17,0.193,0,0,0,0,0,0,1,0,0,0,0,0,0
10.51,0,4542,0,21.0,3,2019,0.845,0.839,0,0,0,0,1,0,0,0,0,0,0,0,0
64.36,0,765,0,47.0,6,2019,0.809,0.165,0,1,0,0,0,0,0,0,0,0,0,0,0
3.86,0,103927,0,57.0,1,2020,0.871,0.074,0,0,0,0,0,0,0,0,0,0,0,0,1
70.87,0,77,0,29.0,7,2019,0.689,0.391,0,1,0,0,0,0,0,0,0,0,0,0,0
182.37,0,5726,0,71.0,6,2019,0.735,0.347,0,0,0,0,1,0,0,0,0,0,0,0,0
50.9,0,2054,0,56.0,8,2019,0.615,0.222,0,0,1,0,0,0,0,0,0,0,0,0,0
7.68,1,376,0,81.0,12,2019,0.914,0.381,0,0,0,0,0,0,0,0,1,0,0,0,0
24.41,0,4895,0,60.0,5,2019,0.994,0.896,0,0,0,0,0,1,0,0,0,0,0,0,0
86.66,1,1892,0,62.0,2,2019,0.998,0.583,0,0,0,0,0,0,1,0,0,0,0,0,0
6.36,0,46,0,32.0,6,2019,0.171,0.026,1,0,0,0,0,0,0,0,0,0,0,0,0
551.05,1,3807,0,19.0,6,2019,0.972,0.473,0,0,0,0,0,0,0,1,0,0,0,0,0
87.31,1,2916,0,84.0,3,2020,0.554,0.275,0,0,0,0,0,1,0,0,0,0,0,0,0
15.5,1,5196,0,40.0,1,2019,0.459,0.764,0,0,0,0,0,1,0,0,0,0,0,0,0
5.94,1,463,0,71.0,10,2019,0.927,0.365,0,0,0,0,0,0,0,0,0,0,0,1,0
50.45,0,4726,0,42.0,12,2019,0.835,0.356,0,0,0,0,0,0,0,0,0,1,0,0,0
93.78,0,181438,0,86.0,4,2020,0.086,0.284,0,0,0,1,0,0,0,0,0,0,0,0,0
40.0,1,3451,0,35.0,12,2019,0.314,0.013,0,0,0,1,0,0,0,0,0,0,0,0,0
11.78,1,519,0,53.0,4,2019,0.691,0.377,0,0,0,0,0,1,0,0,0,0,0,0,0
56.82,0,42817,0,37.0,9,2019,0.525,0.852,0,0,0,0,0,1,0,0,0,0,0,0,0
177.03,0,18128,0,28.0,6,2019,0.992,0.453,0,0,0,1,0,0,0,0,0,0,0,0,0
588.8,1,3451,0,35.0,12,2019,0.113,0.317,0,0,0,0,0,0,0,0,1,0,0,0,0
9.77,0,1679,0,32.0,3,2019,0.435,0.976,0,0,0,0,0,0,0,0,1,0,0,0,0
2.92,1,1514,0,52.0,5,2019,0.716,0.572,0,0,0,0,0,0,0,0,0,0,0,1,0
29.85,1,2916,0,84.0,5,2020,0.977,0.729,0,0,0,0,0,0,0,0,0,0,1,0,0
172.3,1,4680,0,33.0,7,2019,0.841,0.374,0,0,0,0,0,0,1,0,0,0,0,0,0
21.55,1,937,0,61.0,7,2019,0.798,0.934,0,0,0,0,0,1,0,0,0,0,0,0,0
9.4,1,248858,0,49.0,5,2020,0.739,0.609,0,0,0,0,0,0,0,0,0,0,1,0,0
110.42,0,4726,0,42.0,12,2019,0.015,0.709,0,0,0,0,0,1,0,0,0,0,0,0,0
29.94,1,23045,0,60.0,1,2019,0.674,0.309,0,0,0,0,0,0,0,0,0,0,0,0,0
9.8,1,1512,0,16.0,11,2019,0.662,0.45,0,0,0,0,0,0,0,0,0,0,0,0,1
41.22,1,2208,0,58.0,5,2020,0.872,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
37.53,0,976,0,19.0,6,2019,0.484,0.589,0,0,1,0,0,0,0,0,0,0,0,0,0
25.84,0,2303,0,32.0,10,2019,0.065,0.904,0,1,0,0,0,0,0,0,0,0,0,0,0
72.65,1,28278,0,42.0,3,2020,0.596,0.826,0,1,0,0,0,0,0,0,0,0,0,0,0
39.43,0,6469,0,39.0,3,2019,0.854,0.316,0,0,0,0,0,1,0,0,0,0,0,0,0
198.2,0,4056,0,29.0,11,2019,0.981,0.519,0,0,0,1,0,0,0,0,0,0,0,0,0
34.06,0,765,0,47.0,3,2020,0.717,0.998,0,0,0,0,0,0,1,0,0,0,0,0,0
79.3,0,190249,0,43.0,12,2019,0.104,0.651,0,1,0,0,0,0,0,0,0,0,0,0,0
56.96,1,20328,0,33.0,1,2019,0.715,0.156,0,0,1,0,0,0,0,0,0,0,0,0,0
4.18,1,17867,0,20.0,7,2019,0.023,0.145,1,0,0,0,0,0,0,0,0,0,0,0,0
59.73,0,372,0,24.0,2,2020,0.224,0.356,0,1,0,0,0,0,0,0,0,0,0,0,0
82.37,0,3487,0,59.0,6,2019,0.807,0.93,0,0,0,0,0,0,0,0,0,1,0,0,0
377.52,0,2135,0,15.0,12,2019,0.874,0.971,0,0,0,0,0,0,0,0,0,0,1,0,0
141.58,0,1304,0,49.0,12,2019,0.393,0.277,0,0,0,1,0,0,0,0,0,0,0,0,0
7.27,1,9772,0,29.0,2,2019,0.322,0.347,1,0,0,0,0,0,0,0,0,0,0,0,0
33.68,0,344,0,53.0,4,2020,0.185,0.048,0,0,0,0,0,0,0,0,1,0,0,0,0
21.65,0,1847,0,30.0,4,2019,0.392,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0
6.99,0,6508,0,37.0,6,2019,0.155,0.158,0,0,0,0,0,0,0,0,0,1,0,0,0
94.49,1,258,0,57.0,2,2019,0.322,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0
2.43,0,31394,0,23.0,11,2019,0.561,0.55,0,0,0,0,0,0,0,0,1,0,0,0,0
13.83,1,84861,0,88.0,4,2020,0.878,0.493,0,0,0,0,0,0,0,0,0,0,0,0,0
123.53,0,2148,0,66.0,4,2020,0.119,0.341,0,0,0,0,0,0,0,0,0,0,1,0,0
7.22,1,732,0,62.0,3,2019,0.44,0.813,0,0,0,0,0,0,0,0,0,1,0,0,0
60.1,1,13422,0,57.0,5,2019,0.469,0.262,0,0,0,0,0,0,0,0,0,0,0,1,0
3.02,0,4993,0,71.0,5,2020,0.459,0.579,0,0,0,0,0,0,0,0,0,1,0,0,0
2.71,0,37,0,61.0,7,2019,0.178,0.39,0,0,0,0,0,0,0,0,0,0,0,1,0
7.45,0,1675,0,34.0,6,2020,0.468,0.557,0,0,0,0,0,0,0,0,1,0,0,0,0
7.33,1,2870,0,20.0,1,2020,0.417,0.724,0,0,0,0,0,0,0,0,0,0,0,1,0
174.93,0,6951,0,33.0,3,2019,0.264,0.593,0,0,0,0,0,0,0,0,1,0,0,0,0
48.12,0,186140,0,36.0,3,2019,0.032,0.591,0,0,0,0,0,0,0,0,0,1,0,0,0
9.92,1,11250,0,42.0,11,2019,0.444,0.252,0,0,0,0,0,0,0,0,0,0,0,0,1
194.62,0,19685,0,34.0,7,2019,0.31,0.159,0,0,0,1,0,0,0,0,0,0,0,0,0
1.37,1,24840,0,59.0,7,2019,0.262,0.258,0,0,0,0,0,0,0,1,0,0,0,0,0
79.19,1,5548,0,43.0,7,2019,0.011,0.165,0,1,0,0,0,0,0,0,0,0,0,0,0
142.57,1,914,0,74.0,6,2019,0.24,0.34,0,0,0,0,1,0,0,0,0,0,0,0,0
130.43,1,53,0,27.0,4,2020,0.596,0.226,0,0,0,0,0,0,0,0,0,0,0,1,0
32.87,0,5875,0,27.0,8,2019,0.616,0.939,0,0,0,0,1,0,0,0,0,0,0,0,0
50.33,1,5901,0,46.0,5,2019,0.719,0.472,0,1,0,0,0,0,0,0,0,0,0,0,0
57.72,0,378909,0,41.0,2,2019,0.927,0.672,1,0,0,0,0,0,0,0,0,0,0,0,0
76.27,1,1263321,0,66.0,6,2019,0.291,0.478,1,0,0,0,0,0,0,0,0,0,0,0,0
4.51,0,1490,0,28.0,9,2019,0.358,0.346,0,0,0,0,0,0,0,0,0,0,1,0,0
4.88,1,1766,0,57.0,10,2019,0.357,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0
81.0,1,2501,0,33.0,11,2019,0.477,0.513,1,0,0,0,0,0,0,0,0,0,0,0,0
