amt,gender,city_pop,age,trans_month,trans_year,latitudinal_distance,longitudinal_distance,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
499.5,0,2206,32.0,8,2019,0.524,0.729,0,0,0,0,0,0,0,0,0,0,0,0,0
76.47,1,95,25.0,12,2019,0.301,0.099,0,0,0,0,1,0,0,0,0,0,0,0,0
106.98,0,4090,42.0,3,2019,0.339,0.836,0,0,0,0,0,0,0,0,0,1,0,0,0
9.71,1,248858,48.0,9,2019,0.536,0.453,0,0,0,0,0,0,0,0,0,0,0,1,0
1.2,1,2304,64.0,12,2019,0.292,0.457,0,0,0,0,0,0,0,0,1,0,0,0,0
21.36,1,47211,82.0,10,2019,0.384,0.088,0,0,0,0,0,0,0,0,0,1,0,0,0
281.27,1,1780,36.0,1,2020,0.474,0.341,0,0,0,1,0,0,0,0,0,0,0,0,0
31.74,1,92608,17.0,2,2019,0.744,0.807,0,0,1,0,0,0,0,0,0,0,0,0,0
854.47,0,2601,62.0,10,2019,0.324,0.467,0,0,0,0,0,0,0,0,0,0,0,1,0
139.93,0,242,32.0,6,2020,0.522,0.963,1,0,0,0,0,0,0,0,0,0,0,0,0
69.79,1,1302,42.0,2,2019,0.894,0.469,0,1,0,0,0,0,0,0,0,0,0,0,0
1.89,1,3263,89.0,3,2019,0.415,0.02,0,0,0,0,0,0,0,0,1,0,0,0,0
69.99,1,32891,32.0,10,2019,0.834,0.755,0,0,0,1,0,0,0,0,0,0,0,0,0
101.58,1,5666,15.0,1,2019,0.532,0.143,0,0,0,1,0,0,0,0,0,0,0,0,0
207.26,0,5895,44.0,8,2019,0.581,0.191,0,0,0,0,0,1,0,0,0,0,0,0,0
20.63,1,238602,25.0,1,2019,0.491,0.931,0,0,0,0,0,0,1,0,0,0,0,0,0
1053.81,1,2142,42.0,4,2019,0.995,0.518,0,0,0,0,0,0,0,0,0,0,1,0,0
3.59,1,95035,32.0,6,2019,0.463,0.434,0,0,0,0,0,0,0,0,0,0,1,0,0
26.23,1,1645,43.0,2,2020,0.809,0.772,0,0,0,0,0,0,0,0,1,0,0,0,0
43.61,0,5621,46.0,4,2020,0.464,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
816.78,1,1892,62.0,1,2019,0.581,0.507,0,0,0,0,0,0,0,0,0,0,0,1,0
27.04,0,21125,34.0,7,2019,0.362,0.473,0,0,0,0,0,0,1,0,0,0,0,0,0
377.99,0,54287,46.0,8,2019,0.76,0.061,0,0,0,1,0,0,0,0,0,0,0,0,0
964.42,0,413574,88.0,3,2020,0.389,0.388,0,0,0,0,0,0,0,0,0,0,1,0,0
100.8,1,1360,35.0,5,2020,0.691,0.986,0,0,0,0,0,0,0,0,0,0,1,0,0
96.88,0,1563,41.0,2,2020,0.932,0.083,0,0,0,1,0,0,0,0,0,0,0,0,0
37.27,1,4471,46.0,3,2020,0.828,0.836,0,0,0,0,1,0,0,0,0,0,0,0,0
296.45,1,828,28.0,11,2019,0.818,0.798,0,0,0,1,0,0,0,0,0,0,0,0,0
306.45,0,2078,56.0,3,2020,0.668,0.429,0,0,0,1,0,0,0,0,0,0,0,0,0
688.75,0,2408,21.0,1,2019,0.133,0.643,0,0,0,0,0,0,0,1,0,0,0,0,0
39.8,1,1512,17.0,5,2020,0.365,0.695,0,0,0,0,0,0,0,0,0,0,1,0,0
352.32,0,1847,31.0,12,2019,0.242,0.963,0,0,0,1,0,0,0,0,0,0,0,0,0
18.85,0,61,80.0,12,2019,0.009,0.099,0,1,0,0,0,0,0,0,0,0,0,0,0
17.33,0,163415,15.0,3,2020,0.804,0.553,0,0,0,0,0,0,0,0,0,1,0,0,0
259.17,0,186140,36.0,2,2019,0.064,0.879,0,0,0,0,0,1,0,0,0,0,0,0,0
966.13,1,134056,63.0,1,2020,0.908,0.076,0,0,0,0,0,0,0,0,0,0,0,1,0
291.88,0,4984,67.0,12,2019,0.812,0.506,0,0,0,1,0,0,0,0,0,0,0,0,0
14.54,1,9772,30.0,6,2020,0.582,0.566,1,0,0,0,0,0,0,0,0,0,0,0,0
13.48,0,324,43.0,9,2019,0.898,0.948,0,0,0,0,0,1,0,0,0,0,0,0,0
319.46,1,68211,78.0,6,2019,0.206,0.796,0,0,0,1,0,0,0,0,0,0,0,0,0
758.19,1,614,52.0,6,2020,0.921,0.146,0,0,0,0,0,0,0,0,0,0,0,1,0
58.62,0,2206,32.0,7,2019,0.982,0.291,0,1,0,0,0,0,0,0,0,0,0,0,0
317.72,1,1126,39.0,8,2019,0.112,0.041,0,0,0,1,0,0,0,0,0,0,0,0,0
1182.65,0,31394,22.0,1,2019,0.651,0.621,0,0,0,0,0,0,0,0,0,0,1,0,0
5.83,1,6006,35.0,6,2020,0.671,0.475,0,0,0,0,0,0,0,1,0,0,0,0,0
2.01,1,308,60.0,6,2019,0.855,0.711,0,0,0,0,0,0,1,0,0,0,0,0,0
68.76,1,2395,26.0,2,2020,0.811,0.504,0,0,0,0,0,1,0,0,0,0,0,0,0
1119.81,1,741,34.0,5,2020,0.991,0.274,0,0,0,0,0,0,0,0,0,0,1,0,0
77.84,1,964,45.0,1,2020,0.835,0.249,0,0,0,0,1,0,0,0,0,0,0,0,0
25.38,0,630,59.0,4,2019,0.513,0.922,0,0,0,0,0,0,0,0,0,0,0,1,0
54.39,0,888,32.0,5,2020,0.138,0.966,0,0,0,0,0,0,1,0,0,0,0,0,0
9.02,1,2906700,56.0,1,2019,0.73,0.441,0,1,0,0,0,0,0,0,0,0,0,0,0
100.72,1,3279,40.0,2,2019,0.894,0.149,0,1,0,0,0,0,0,0,0,0,0,0,0
983.32,0,215,51.0,4,2020,0.672,0.507,0,0,0,0,0,0,0,0,0,0,0,1,0
2.51,0,765,47.0,3,2020,0.98,0.251,0,0,0,0,0,0,0,0,1,0,0,0,0
40.11,1,4367,57.0,7,2019,0.171,0.44,0,0,0,0,0,1,0,0,0,0,0,0,0
8.78,1,3085,29.0,5,2020,0.78,0.214,0,1,0,0,0,0,0,0,0,0,0,0,0
60.46,0,1526206,35.0,3,2020,0.779,0.399,0,0,0,0,0,0,0,0,1,0,0,0,0
778.32,1,3807,20.0,12,2019,0.911,0.563,0,0,0,0,0,0,0,1,0,0,0,0,0
915.54,1,9679,28.0,7,2019,0.195,0.507,0,0,0,0,0,0,0,0,0,0,0,1,0
43.14,1,176,55.0,8,2019,0.188,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0
11.68,1,389246,49.0,10,2019,0.566,0.741,0,1,0,0,0,0,0,0,0,0,0,0,0
96.0,0,1312922,38.0,10,2019,0.626,0.696,0,0,1,0,0,0,0,0,0,0,0,0,0
2.48,1,1202,86.0,8,2019,0.107,0.692,0,0,0,0,0,0,1,0,0,0,0,0,0
61.09,1,595,40.0,3,2020,0.198,0.953,0,1,0,0,0,0,0,0,0,0,0,0,0
1042.49,0,4845,92.0,5,2019,0.086,0.169,0,0,0,0,0,0,0,0,0,0,0,1,0
380.61,0,104,30.0,1,2020,0.495,0.468,0,0,0,1,0,0,0,0,0,0,0,0,0
7.38,0,1766,43.0,5,2019,0.836,0.37,0,0,0,0,0,0,1,0,0,0,0,0,0
8.17,0,17047,84.0,7,2019,0.479,0.144,0,0,0,0,0,0,0,0,0,0,1,0,0
8.65,0,837792,62.0,12,2019,0.35,0.86,0,1,0,0,0,0,0,0,0,0,0,0,0
328.3,1,626,58.0,11,2019,0.598,0.624,0,0,0,1,0,0,0,0,0,0,0,0,0
3.9,0,1368,48.0,2,2020,0.182,0.146,0,0,0,0,0,0,0,1,0,0,0,0,0
8.99,0,2135,14.0,4,2019,0.199,0.338,0,1,0,0,0,0,0,0,0,0,0,0,0
296.56,0,409656,89.0,11,2019,0.805,0.751,0,0,0,1,0,0,0,0,0,0,0,0,0
71.03,0,36438,34.0,8,2019,0.293,0.52,0,0,0,0,0,0,0,0,0,1,0,0,0
119.42,1,2135,58.0,4,2019,0.006,0.053,1,0,0,0,0,0,0,0,0,0,0,0,0
949.79,1,269,57.0,12,2019,0.136,0.917,0,0,0,0,0,0,0,0,0,0,1,0,0
27.44,1,1196,61.0,1,2020,0.46,0.366,0,0,1,0,0,0,0,0,0,0,0,0,0
9.89,0,6581,55.0,2,2020,0.565,0.658,0,1,0,0,0,0,0,0,0,0,0,0,0
18.83,0,878,44.0,2,2019,0.838,0.962,0,0,0,0,1,0,0,0,0,0,0,0,0
322.25,0,1271,60.0,3,2019,0.196,0.791,0,0,0,1,0,0,0,0,0,0,0,0,0
71.19,1,1383,53.0,12,2019,0.395,0.617,0,1,0,0,0,0,0,0,0,0,0,0,0
745.75,1,207,64.0,5,2020,0.741,0.759,0,0,0,0,0,0,0,0,0,0,0,1,0
57.18,0,19090,89.0,3,2019,0.12,0.02,0,0,0,0,0,0,0,0,0,1,0,0,0
773.75,1,1892,62.0,1,2019,0.449,0.934,0,0,0,0,0,0,0,1,0,0,0,0,0
262.93,0,106,36.0,12,2019,0.216,0.316,0,0,0,0,0,1,0,0,0,0,0,0,0
44.4,1,267,13.0,1,2019,0.582,0.133,0,1,0,0,0,0,0,0,0,0,0,0,0
879.81,0,4512,26.0,5,2019,0.199,0.967,0,0,0,0,0,0,0,0,0,0,1,0,0
25.38,1,38912,58.0,4,2020,0.532,0.727,0,0,0,0,0,0,0,0,0,1,0,0,0
834.6,0,23,50.0,6,2020,0.107,0.677,0,0,0,0,0,0,0,1,0,0,0,0,0
5.17,1,4878,52.0,7,2019,0.25,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0
638.58,1,565,41.0,3,2020,0.884,0.476,0,0,0,0,0,0,0,1,0,0,0,0,0
743.47,1,4005,74.0,9,2019,0.324,0.361,0,0,0,0,0,0,0,1,0,0,0,0,0
971.12,0,53,46.0,5,2019,0.338,0.468,0,0,0,0,0,0,0,0,0,0,1,0,0
20.1,1,123,46.0,9,2019,0.722,0.081,0,0,0,0,0,0,1,0,0,0,0,0,0
1094.93,1,206,51.0,7,2019,0.791,0.174,0,0,0,0,0,0,0,0,0,0,1,0,0
48.98,1,1628,52.0,2,2020,0.281,0.972,0,0,0,0,0,0,0,0,0,1,0,0,0
210.75,0,34882,48.0,1,2020,0.592,0.784,0,0,0,1,0,0,0,0,0,0,0,0,0
45.43,0,571,88.0,1,2020,0.89,0.582,0,1,0,0,0,0,0,0,0,0,0,0,0
131.72,0,222785,63.0,6,2019,0.509,0.853,0,0,0,0,0,0,1,0,0,0,0,0,0
11.88,1,47249,39.0,5,2020,0.591,0.422,0,1,0,0,0,0,0,0,0,0,0,0,0
299.49,0,121,22.0,2,2019,0.26,0.865,0,0,0,1,0,0,0,0,0,0,0,0,0
295.23,0,2801,58.0,7,2019,0.861,0.704,0,0,0,1,0,0,0,0,0,0,0,0,0
1.75,1,308,61.0,2,2020,0.049,0.485,0,0,0,0,0,0,0,0,1,0,0,0,0
995.17,0,1143,57.0,6,2019,0.845,0.938,0,0,0,0,0,0,0,0,0,0,1,0,0
68.66,0,4993,71.0,4,2020,0.983,0.747,0,0,0,0,0,0,1,0,0,0,0,0,0
10.93,0,18799,19.0,4,2019,0.987,0.665,0,0,1,0,0,0,0,0,0,0,0,0,0
91.47,1,1302,42.0,1,2019,0.94,0.797,0,0,0,0,0,1,0,0,0,0,0,0,0
355.37,1,478404,78.0,3,2019,0.148,0.039,0,0,0,1,0,0,0,0,0,0,0,0,0
61.63,0,6629,56.0,5,2019,0.179,0.335,0,1,0,0,0,0,0,0,0,0,0,0,0
700.91,1,6063,59.0,1,2020,0.246,0.895,0,0,0,0,0,0,0,1,0,0,0,0,0
80.58,0,2379,48.0,8,2019,0.028,0.795,0,0,0,1,0,0,0,0,0,0,0,0,0
916.14,1,2906700,23.0,10,2019,0.763,0.689,0,0,0,0,0,0,0,0,0,0,1,0,0
1047.28,0,320,59.0,6,2020,0.02,0.38,0,0,0,0,0,0,0,0,0,0,1,0,0
76.06,1,1595797,43.0,10,2019,0.871,0.275,0,1,0,0,0,0,0,0,0,0,0,0,0
763.71,0,5908,58.0,5,2020,0.299,0.329,0,0,0,0,0,0,0,1,0,0,0,0,0
317.98,0,522,72.0,3,2019,0.848,0.514,0,0,0,1,0,0,0,0,0,0,0,0,0
914.09,0,3994,83.0,3,2020,0.771,0.321,0,0,0,0,0,0,0,0,0,0,1,0,0
6.45,1,3996,41.0,4,2019,0.127,0.752,0,0,0,0,0,0,0,1,0,0,0,0,0
8.42,1,4573,32.0,4,2020,0.16,0.537,0,1,0,0,0,0,0,0,0,0,0,0,0
6.77,0,899,24.0,5,2019,0.299,0.177,0,0,0,0,0,0,0,0,0,0,1,0,0
316.4,1,14783,63.0,2,2019,0.121,0.012,0,0,0,1,0,0,0,0,0,0,0,0,0
60.56,0,320420,43.0,3,2019,0.073,0.388,0,0,0,0,0,0,0,0,0,0,0,0,0
295.26,1,145,79.0,1,2019,0.311,0.408,0,0,0,1,0,0,0,0,0,0,0,0,0
933.51,0,78968,52.0,2,2020,0.62,0.226,0,0,0,0,0,0,0,0,0,0,1,0,0
1.56,0,1847,31.0,1,2020,0.341,0.876,1,0,0,0,0,0,0,0,0,0,0,0,0
902.95,1,2470,50.0,7,2019,0.01,0.648,0,0,0,0,0,0,0,0,0,0,1,0,0
18.39,1,1202,86.0,8,2019,0.839,0.88,0,0,0,0,1,0,0,0,0,0,0,0,0
139.1,0,1178,68.0,10,2019,0.002,0.779,0,0,0,1,0,0,0,0,0,0,0,0,0
580.32,0,641349,43.0,5,2019,0.844,0.424,0,0,0,0,0,0,0,0,0,0,0,0,0
337.05,0,1472,77.0,1,2019,0.838,0.149,0,0,0,1,0,0,0,0,0,0,0,0,0
85.49,0,1312922,38.0,5,2020,0.438,0.723,0,0,0,0,0,1,0,0,0,0,0,0,0
897.82,1,46944,77.0,4,2019,0.889,0.901,0,0,0,0,0,0,0,0,0,0,1,0,0
75.51,1,124967,38.0,9,2019,0.693,0.739,0,0,0,0,0,0,1,0,0,0,0,0,0
110.52,0,6629,57.0,8,2019,0.942,0.521,0,0,0,1,0,0,0,0,0,0,0,0,0
45.81,0,498,29.0,6,2020,0.304,0.377,0,0,0,0,0,0,0,0,0,1,0,0,0
18.2,0,271,46.0,3,2019,0.584,0.705,0,0,0,0,1,0,0,0,0,0,0,0,0
100.57,1,321490,28.0,12,2019,0.126,0.456,1,0,0,0,0,0,0,0,0,0,0,0,0
136.2,1,914,74.0,5,2019,0.319,0.582,0,0,0,1,0,0,0,0,0,0,0,0,0
773.4,1,2317,54.0,4,2019,0.665,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0
758.05,0,271,46.0,3,2019,0.591,0.095,0,0,0,0,0,0,0,1,0,0,0,0,0
702.64,1,276002,40.0,6,2019,0.662,0.842,0,0,0,0,0,0,0,0,0,0,0,1,0
909.8,1,137,53.0,3,2020,0.517,0.762,0,0,0,0,0,0,0,0,0,0,1,0,0
678.65,1,1966,72.0,4,2020,0.484,0.89,0,0,0,0,0,0,0,1,0,0,0,0,0
1.31,0,8874,19.0,12,2019,0.633,0.012,0,0,0,0,0,0,0,0,0,0,0,0,1
48.9,1,48194,29.0,8,2019,0.208,0.743,0,0,0,0,0,0,1,0,0,0,0,0,0
1016.56,0,5778,66.0,5,2019,0.843,0.863,0,0,0,0,0,0,0,0,0,0,1,0,0
108.12,1,47249,39.0,5,2020,0.673,0.108,1,0,0,0,0,0,0,0,0,0,0,0,0
1.25,0,1271,60.0,5,2019,0.685,0.285,0,0,0,0,0,0,0,0,0,0,0,0,1
51.09,1,5619,60.0,12,2019,0.131,0.512,0,0,0,0,0,0,0,0,0,1,0,0,0
5.14,0,863,47.0,4,2020,0.165,0.546,0,0,0,0,0,0,0,0,1,0,0,0,0
995.68,1,19880,56.0,3,2019,0.079,0.997,0,0,0,0,0,0,0,0,0,0,0,1,0
75.23,1,349,41.0,3,2020,0.851,0.958,0,0,0,0,1,0,0,0,0,0,0,0,0
5.88,0,54287,46.0,6,2019,0.057,0.845,0,0,0,0,1,0,0,0,0,0,0,0,0
82.81,1,795,33.0,6,2019,0.392,0.672,0,0,0,0,0,1,0,0,0,0,0,0,0
1.07,0,459921,59.0,10,2019,0.407,0.773,0,0,0,0,1,0,0,0,0,0,0,0,0
729.1,0,31394,22.0,1,2019,0.624,0.293,0,0,0,0,0,0,0,1,0,0,0,0,0
8.97,1,207410,35.0,1,2020,0.599,0.067,0,1,0,0,0,0,0,0,0,0,0,0,0
52.75,1,3451,35.0,8,2019,0.721,0.832,1,0,0,0,0,0,0,0,0,0,0,0,0
321.07,0,717255,52.0,7,2019,0.69,0.047,0,0,0,1,0,0,0,0,0,0,0,0,0
718.05,1,641,26.0,6,2020,0.741,0.321,0,0,0,0,0,0,0,1,0,0,0,0,0
253.44,0,6469,40.0,9,2019,0.897,0.005,0,0,0,0,0,1,0,0,0,0,0,0,0
79.41,1,601723,49.0,4,2020,0.78,0.779,0,0,0,1,0,0,0,0,0,0,0,0,0
87.22,0,2206,33.0,2,2020,0.347,0.415,0,0,0,1,0,0,0,0,0,0,0,0,0
335.2,1,223,81.0,4,2020,0.816,0.669,0,0,0,1,0,0,0,0,0,0,0,0,0
76.84,0,186140,36.0,10,2019,0.168,0.322,0,0,0,0,0,1,0,0,0,0,0,0,0
65.14,0,19090,89.0,3,2019,0.512,0.437,0,1,0,0,0,0,0,0,0,0,0,0,0
36.81,1,1831,65.0,9,2019,0.465,0.709,0,0,0,0,0,0,0,0,0,1,0,0,0
3.24,0,1791,54.0,6,2020,0.938,0.502,0,0,0,0,0,0,0,0,0,0,1,0,0
22.27,0,602,65.0,8,2019,0.735,0.863,0,0,0,0,0,0,1,0,0,0,0,0,0
841.19,0,2435,52.0,12,2019,0.717,0.155,0,0,0,0,0,0,0,1,0,0,0,0,0
333.43,1,2290,73.0,6,2019,0.978,0.977,0,0,0,1,0,0,0,0,0,0,0,0,0
68.45,0,1675,33.0,9,2019,0.183,0.195,0,1,0,0,0,0,0,0,0,0,0,0,0
1140.41,0,73,83.0,1,2019,0.268,0.002,0,0,0,0,0,0,0,0,0,0,1,0,0
66.07,1,168,41.0,4,2020,0.105,0.941,0,1,0,0,0,0,0,0,0,0,0,0,0
1153.13,1,1132,58.0,5,2019,0.322,0.811,0,0,0,0,0,0,0,0,0,0,1,0,0
34.3,0,320,58.0,12,2019,0.011,0.131,0,1,0,0,0,0,0,0,0,0,0,0,0
924.81,1,2661,70.0,3,2019,0.108,0.732,0,0,0,0,0,0,0,0,0,0,1,0,0
1001.79,1,76,64.0,9,2019,0.257,0.811,0,0,0,0,0,0,0,0,0,0,1,0,0
36.75,1,7268,30.0,6,2019,0.728,0.594,0,0,0,1,0,0,0,0,0,0,0,0,0
770.8,0,513,42.0,3,2019,0.738,0.912,0,0,0,0,0,0,0,1,0,0,0,0,0
8.63,0,718,34.0,6,2019,0.351,0.26,0,0,0,0,0,0,0,0,0,0,0,1,0
9.28,0,2368,29.0,5,2019,0.223,0.774,0,0,0,0,0,0,1,0,0,0,0,0,0
54.62,1,2208,57.0,6,2019,0.639,0.393,0,1,0,0,0,0,0,0,0,0,0,0,0
32.91,1,6284,82.0,1,2019,0.165,0.451,0,0,0,0,0,0,0,0,0,0,0,1,0
293.47,1,291,28.0,10,2019,0.096,0.925,0,0,0,1,0,0,0,0,0,0,0,0,0
2.67,1,134056,38.0,3,2019,0.828,0.503,0,0,0,0,0,0,0,1,0,0,0,0,0
217.61,0,94014,34.0,5,2020,0.632,0.528,0,0,0,1,0,0,0,0,0,0,0,0,0
71.0,0,509,38.0,3,2019,0.338,0.999,0,0,1,0,0,0,0,0,0,0,0,0,0
67.94,0,760,34.0,1,2020,0.78,0.508,0,1,0,0,0,0,0,0,0,0,0,0,0
956.87,0,2054,56.0,3,2020,0.301,0.002,0,0,0,0,0,0,0,0,0,0,1,0,0
283.6,1,5512,39.0,2,2020,0.775,0.144,0,0,0,1,0,0,0,0,0,0,0,0,0
8.37,1,124967,39.0,6,2020,0.669,0.446,0,0,0,0,0,0,0,0,0,0,0,1,0
5.32,0,302,45.0,3,2019,0.283,0.397,0,0,0,0,0,0,0,0,0,0,1,0,0
46.95,1,3996,42.0,4,2020,0.748,0.063,0,0,0,1,0,0,0,0,0,0,0,0,0
294.91,0,14267,57.0,3,2020,0.019,0.608,0,0,0,1,0,0,0,0,0,0,0,0,0
18.55,0,5903,26.0,3,2020,0.991,0.541,0,0,0,0,1,0,0,0,0,0,0,0,0
639.83,1,782,38.0,3,2020,0.598,0.373,0,0,0,0,0,0,0,0,0,0,0,1,0
95.29,0,263,63.0,7,2019,0.409,0.74,0,0,0,0,0,1,0,0,0,0,0,0,0
9.61,0,45303,49.0,8,2019,0.548,0.356,0,0,0,0,1,0,0,0,0,0,0,0,0
77.45,0,1810,44.0,10,2019,0.674,0.039,0,0,0,0,0,1,0,0,0,0,0,0,0
309.33,0,191096,55.0,4,2019,0.939,0.426,0,0,0,1,0,0,0,0,0,0,0,0,0
347.36,0,1293,56.0,3,2020,0.033,0.67,0,0,0,1,0,0,0,0,0,0,0,0,0
40.89,1,4593,79.0,1,2020,0.624,0.86,1,0,0,0,0,0,0,0,0,0,0,0,0
86.07,0,1523,35.0,10,2019,0.106,0.903,0,0,0,1,0,0,0,0,0,0,0,0,0
806.03,0,6951,34.0,2,2020,0.589,0.534,0,0,0,0,0,0,0,1,0,0,0,0,0
843.58,1,76383,34.0,5,2019,0.143,0.85,0,0,0,0,0,0,0,0,0,0,1,0,0
1062.87,1,238602,25.0,1,2019,0.544,0.353,0,0,0,0,0,0,0,0,0,0,1,0,0
79.38,1,885,30.0,7,2019,0.342,0.91,0,0,0,0,0,0,0,0,0,0,1,0,0
825.71,0,642,73.0,6,2020,0.063,0.186,0,0,0,0,0,0,0,0,0,0,0,1,0
665.03,0,104,30.0,1,2020,0.544,0.647,0,0,0,0,0,0,0,0,0,0,0,1,0
30.71,0,136,20.0,6,2020,0.584,0.772,0,0,0,0,1,0,0,0,0,0,0,0,0
296.69,1,2142,42.0,4,2019,0.76,0.312,0,0,0,1,0,0,0,0,0,0,0,0,0
1234.22,1,111,19.0,12,2019,0.822,0.378,0,0,0,0,0,0,0,0,0,0,0,1,0
974.36,1,206,51.0,7,2019,0.14,0.694,0,0,0,0,0,0,0,0,0,0,1,0,0
300.69,0,222,56.0,11,2019,0.16,0.182,0,0,0,1,0,0,0,0,0,0,0,0,0
1000.46,1,3776,42.0,2,2019,0.803,0.548,0,0,0,0,0,0,0,0,0,0,1,0,0
1141.09,0,4726,42.0,11,2019,0.28,0.668,0,0,0,0,0,0,0,0,0,0,1,0,0
9.16,0,811,47.0,6,2019,0.769,0.011,1,0,0,0,0,0,0,0,0,0,0,0,0
9.84,1,172817,77.0,9,2019,0.442,0.404,0,1,0,0,0,0,0,0,0,0,0,0,0
221.58,0,149,41.0,4,2020,0.464,0.839,0,0,0,0,1,0,0,0,0,0,0,0,0
977.7,1,172247,78.0,4,2020,0.309,0.439,0,0,0,0,0,0,0,0,0,0,1,0,0
143.5,1,60,76.0,1,2019,0.363,0.564,1,0,0,0,0,0,0,0,0,0,0,0,0
63.3,1,1946,28.0,4,2019,0.52,0.822,1,0,0,0,0,0,0,0,0,0,0,0,0
59.9,0,203571,23.0,1,2019,0.405,0.118,0,0,0,1,0,0,0,0,0,0,0,0,0
47.66,0,3495,31.0,4,2019,0.098,0.203,0,0,0,0,0,0,0,0,0,1,0,0,0
16.18,1,68211,78.0,1,2020,0.253,0.821,0,0,0,0,0,0,0,0,0,0,0,0,0
94.97,1,1126,39.0,1,2020,0.727,0.169,0,0,0,0,0,0,0,0,0,0,1,0,0
8.86,1,965,38.0,3,2020,0.291,0.738,0,0,0,0,0,0,0,0,1,0,0,0,0
61.17,1,54767,31.0,2,2019,0.077,0.24,0,0,0,1,0,0,0,0,0,0,0,0,0
11.72,1,31515,48.0,3,2020,0.92,0.237,0,0,1,0,0,0,0,0,0,0,0,0,0
83.07,1,1078,29.0,8,2019,0.375,0.369,0,0,0,0,0,0,0,0,0,0,0,0,0
1059.12,0,454,46.0,3,2019,0.17,0.526,0,0,0,0,0,0,0,0,0,0,1,0,0
31.62,0,2799,59.0,6,2020,0.881,0.779,0,0,0,0,0,0,1,0,0,0,0,0,0
236.12,0,1263321,44.0,8,2019,0.052,0.744,0,0,0,1,0,0,0,0,0,0,0,0,0
92.68,0,5621,45.0,11,2019,0.148,0.699,0,0,0,0,0,1,0,0,0,0,0,0,0
48.14,1,1979,48.0,1,2019,0.525,0.332,0,0,0,0,0,0,0,0,0,1,0,0,0
10.61,1,3996,42.0,12,2019,0.405,0.046,0,0,0,0,0,0,0,0,0,0,0,0,1
9.44,0,302,46.0,3,2020,0.847,0.873,0,0,0,0,0,0,0,0,0,0,1,0,0
1124.86,0,1352,26.0,6,2019,0.814,0.189,0,0,0,0,0,0,0,0,0,0,0,1,0
19.6,1,471,52.0,6,2020,0.134,0.915,0,1,0,0,0,0,0,0,0,0,0,0,0
11.4,1,1514,53.0,4,2020,0.251,0.726,0,0,1,0,0,0,0,0,0,0,0,0,0
305.84,1,47,67.0,2,2019,0.6,0.204,0,0,0,1,0,0,0,0,0,0,0,0,0
25.85,0,5621,45.0,10,2019,0.58,0.164,1,0,0,0,0,0,0,0,0,0,0,0,0
1102.19,0,459921,58.0,4,2019,0.024,0.647,0,0,0,0,0,0,0,0,0,0,0,1,0
15.5,0,2148,66.0,4,2020,0.67,0.085,1,0,0,0,0,0,0,0,0,0,0,0,0
1145.36,0,3805,68.0,7,2019,0.22,0.283,0,0,0,0,0,0,0,0,0,0,1,0,0
237.86,0,26551,42.0,8,2019,0.622,0.763,0,0,0,0,0,1,0,0,0,0,0,0,0
19.24,0,151785,44.0,3,2019,0.624,0.538,0,0,0,0,0,0,0,0,0,1,0,0,0
297.74,0,151022,61.0,9,2019,0.286,0.039,0,0,0,1,0,0,0,0,0,0,0,0,0
736.18,1,28739,19.0,4,2019,0.048,0.139,0,0,0,0,0,0,0,0,0,0,0,1,0
358.04,0,2906700,36.0,4,2020,0.263,0.825,0,0,0,1,0,0,0,0,0,0,0,0,0
921.76,0,1263321,70.0,12,2019,0.63,0.561,0,0,0,0,0,0,0,0,0,0,1,0,0
394.72,1,8097,56.0,3,2020,0.076,0.912,0,0,0,0,0,0,0,0,0,0,0,0,0
127.09,1,928,34.0,4,2020,0.658,0.817,0,0,0,0,0,0,0,0,0,0,0,1,0
721.96,0,254,66.0,2,2019,0.972,0.55,0,0,0,0,0,0,0,1,0,0,0,0,0
625.06,0,2401,48.0,6,2020,0.983,0.327,0,0,0,0,0,0,0,0,0,0,0,0,0
325.16,0,87124,33.0,5,2020,0.977,0.79,0,0,0,1,0,0,0,0,0,0,0,0,0
135.59,1,13835,52.0,6,2019,0.628,0.276,0,0,0,0,0,0,1,0,0,0,0,0,0
1067.49,1,218,24.0,10,2019,0.643,0.794,0,0,0,0,0,0,0,0,0,0,1,0,0
8.66,1,74,74.0,3,2019,0.373,0.741,0,0,0,0,0,0,0,0,0,0,1,0,0
1.89,1,6284,84.0,6,2020,0.312,0.041,0,0,0,0,0,0,0,0,0,0,0,0,1
4.38,0,4056,29.0,3,2020,0.623,0.062,0,0,0,0,0,0,0,0,0,0,1,0,0
72.65,1,28278,42.0,3,2020,0.596,0.826,0,1,0,0,0,0,0,0,0,0,0,0,0
8.47,0,137067,68.0,5,2020,0.528,0.176,0,1,0,0,0,0,0,0,0,0,0,0,0
8.76,0,4056,28.0,5,2019,0.398,0.621,0,0,0,0,0,0,0,0,1,0,0,0,0
5.05,0,1684,25.0,11,2019,0.087,0.113,0,0,0,0,0,0,0,0,0,0,1,0,0
